order_id,customer_id,customer_name,customer_email,customer_phone,product_name,category,quantity,unit_price,discount_percent,order_date,ship_city,ship_state,ship_country,payment_method,order_status,rating,review_text
ORD128763,CUST028534,Blessing Jackson,blessing.jackson291@gmail.com,+2340649142425,Bluetooth Speaker,Electroincs,N/A,197312.9,25,08 Dec 2025,ABUJA,FCT,Nigeria,credit card,Processing,,Not what I expected
ORD106239,CUST105690,MUSA OKAFOR,musa.okafor@ymail.com,(728) 094-2802,Storage Container,Home and Kitchen,2,70363.07,10,20 Mar 2026,None,FCT,NIGERIA,BANK TRANSFER,CANCELLED,2,average tbh
ORD109251,CUST101545,ngozi anderson,ngozi.anderson@hotmail.com,5628969604,Feeding Bottle,Baby Products,8,112942.51,,2024-12-22,ACCRA,Greater Accra,ghana,Debit Card,Deliverd,3,Waste of money
ORD101003,CUST060765,Bola Wilson,bola.wilson@gmial.com,0810-352-3947,Sugar 1kg,Groceries,10,36355.91,0,13 Sep 2025,Enugu,Enugu,NIGERIA,Cash on Delivery,Pending,2,
ORD123320,CUST044720,Musa Taylor,musa.taylor@hotmail.com,01922517673,Women's Dress,Fashion ,2,186040.13,,"February 07, 2023",Toronto,Ontario,canada,Credit card ,Shipped,5,Great product!
ORD105935,CUST055711,  Obinna Abubakar  ,obinna.abubakar@hotmail.com,07484892047,Table Lamp,Home&Kitchen,2,224886.77,30,12 Oct 2024,Ibadan,Oyo,NG,Credit Card,Returned,5,Fast delivery
ORD114362,CUST098630,David Thompson,david.thompson690@yaho.com,6241294983,Wireless Earbuds,electronics,6,108417.97,20,21-11-2025,Benin City,Edo,NIGERIA,paypal,CANCELLED,4,
ORD102451,CUST091729,Obinna Garcia,obinna.garcia845@ymail.com,02949739152,Sunglasses,FASHION,8,189373.52,,14 Feb 2025,JOHANNESBURG,Gauteng,SOUTH AFRICA,BANK TRANSFER,DELIVERED,5,  Poor quality  
ORD125356,CUST116292,Tunde Chukwu,tunde.chukwu@ymail.com,0695-775-7378,Vegetable Oil 1L,Groceries,9,140615.16,15,"December 18, 2024",Johannesburg,Gauteng,South Africa,bank transfer,processing,4,Fast delivery
ORD100406,CUST037358,chinedu chukwu,chinedu.chukwu@gmial.com,9014334661,Handbag,Fashion ,10,98655.46,,1791072000,Johannesburg,Gauteng,SOUTH AFRICA,BANK TRANSFER,SHIPPED,5,WILL BUY AGAIN
ORD116319,CUST046774,DAVID CHUKWU,david.chukwu@hotmail.com,5629624936,Baby Carrier,BABY PRODUCTS,1,189524.76,,1789171200,ABUJA,,NG,CREDIT CARD,CANCELLED,2,Great product!
ORD129020,CUST013671,HALIMA ADEYEMI,halima.adeyemi378@yahoo.com,00165256350,Nail Polish Set,beauty,7,236254.64,30,"August 17, 2025",Accra,Greater Accra,ghana,BANK TRANSFER,Cancelled,5,average tbh
ORD117531,CUST006868,Grace Moore,grace.moore30@gmail.com,9493486216,Nail Polish Set,Beauty,1,117684.35,29%,2025-11-26,London,England,United Kingdom,BANK TRANSFER,pending,1,
ORD113294,CUST045012,JOHN DAVIS,john.davis@yaho.com,0095-169-6867,USB-C Cable, Electronics,8,$221598.32,30,2023-11-07,London,England,U.K.,Cash on Delivery,returned,5,<b>Excellent</b>
ORD120157,CUST063808,james eze,james.eze658@yahoo.com,09686467069,Smartwatch,Electronics,7,$112130.56,5,1708214400,Ibadan,Oyo,nigeria,Cash on Delivery,shipped,4,  Poor quality  
ORD117722,CUST104622,WILLIAM JONES,william.jones@yahoo.com,(505) 707-6348,Smartwatch,ELECTRONICS,6,"NGN 191,855.63",0,n/a,Kano,Kano,NG,CREDIT CARD,Canceled,5,Not what I expected
ORD130534,CUST047294,Joseph Bello,joseph.bello@hotmail.com,(394) 030-1060,Wireless Earbuds,Electronics,10,36359.48,25,unknown,New York,NY,U.S.A.,Credit Card,Delivered,,
ORD128136,CUST114518,Fatima Lee,FATIMA.LEE@OUTLOOK.COM,+2349260492136,Hair Extension,Beauty ,2,218702.98,12%,17 Jul 2025,Calabar,Cross River,nigeria,cash on delivery,CANCELLED,,  Poor quality  
ORD127092,CUST115916,Blessing Mohammed,blessing.mohammed@hotmail.com,+2340360970806,Vegetable Oil 1L,GROCERIES,2,53189.7,20,20 Dec 2023,Abuja,FCT,NIGERIA,USSD,Delivered,5,Fast delivery
ORD106618,CUST095539,Ifeoma Lee,ifeoma.lee@gmial.com,+2342448380872,Body Lotion,Beauty ,6,104842.59,20,"April 04, 2025",Johannesburg,Gauteng,South Africa,paypal,Cancelled,,  Poor quality  
ORD125945,CUST109310,  Patricia Anderson  ,patricia.anderson@outlook.com,07684388208,Spaghetti Pack,groceries,5,NULL,5,07/22/2025,Los Angeles,CA,United States,CREDIT CARD,processing,,product came late :(
ORD125682,CUST117892,Bola Williams,bola.williams548@yahoo.com,03762784941,Onesie Set,Baby Products ,9,92207.44,50,09/26/2023,Johannesburg,Gauteng,South Africa,USSD,Processing,2,product came late :(
ORD133156,CUST015585,PATRICIA BALOGUN,patricia.balogun@ymail.com,+2347116716061,Shampoo,Beauty,-2,224214.06,30,15-05-2023,Accra,Greater Accra,Ghana,BANK TRANSFER,Deliverd,2,average tbh
ORD119410,CUST085392,Richard Wilson,richard.wilson615@gmial.com,0706-549-2658,Ankara Fabric,Fashion,4,$32355.53,30,17-08-2026,KANO,Kano,Nigeria ,CREDIT CARD,Returned,5,Fast delivery
ORD109898,CUST026841,TUNDE EZE,tunde.eze@yahoo.com,+2343161226777,Shampoo,beauty,3,223703.6,40,04/04/2023,Ibadan,Oyo,Nigeria ,Pay Pal,shipped,,<b>Excellent</b>
ORD122317,CUST018554,"Miller, Aisha",aisha.miller@yahoo.com,09108649936,Milk Powder,GROCERIES,9,224095.76,145,25 Sep 2025,Accra,Greater Accra,ghana,USSD,CANCELLED,4,WILL BUY AGAIN
ORD109061,CUST025207,Tunde Johnson,tunde.johnson@ymail.com,null,Feeding Bottle,Baby product,1,140994.05,10,"January 25, 2023",TORONTO,Ontario,Canada,BANK TRANSFER,Shipped,5,product came late :(
ORD132222,CUST005357,Obinna Perez,obinna.perez@hotmail.com,07976651102,Wristwatch,Fashon,2,170762.46,20,1708905600,Nairobi,Nairobi,kenya,Debit Card,CANCELLED,,product came late :(
ORD124218,CUST083399,Richard Smith,richard.smith@gmial.com,0260-025-3103,Blender,HOME & KITCHEN,5,-,,11/26/2023,Toronto,Ontario,Canada,USSD,Cancelled,,Fast delivery
ORD120846,CUST061512,Thomas Eze,thomas.eze@yahoo.com,3831427550,Storage Container,Home & Kitchen,8,148646.82,,Unknown,Kano,Kano,NG,bank transfer,DELIVERED,5,Fast delivery
ORD103221,CUST071597,  Amaka Jackson  ,N/A,0828-647-1523,Handbag,fashion,3539,239308.82,,?,PORT HARCOURT,Rivers,nigeria,ussd,Cancelled,,Fast delivery
ORD133219,CUST046282,william davis,william.davis903@yaho.com,0037-602-6499,Baby Lotion,baby products,4,109999.88,,12-10-2024,Los Angeles,CA,usa,debit card,SHIPPED,,Fast delivery
ORD128467,CUST082164,Ifeoma Balogun,IFEOMA.BALOGUN@GMIAL.COM,0218-405-6366,Honey 500ml,GROCERIES,10,131012.57,50,06/19/2025,DUBAI,Dubai,U.A.E.,COD,Processing,2,average tbh
ORD101548,CUST088198,Obinna Miller,,9597306888,Vegetable Oil 1L,Grocery,5,150408.65,,"June 27, 2025",Kaduna,Kaduna,nigeria,PayPal,Delivered,,Waste of money
ORD119928,CUST112434,Musa Mohammed,musa.mohammed@gmial.com,+2348418616358,Cutlery Set, Home & Kitchen,4,193319.22,25,15-10-2023,PORT HARCOURT,Rivers,Nigeria,credit card,Cancelled,4,Highly recommend!!!
ORD113829,CUST116634,John Abubakar,john.abubakar199@outlook.com,+2349225587058,Baby Monitor,Baby Products ,9,182300.38,20,01/05/2024,Ugep,Cross River,NIGERIA,BANK TRANSFER,pending,4,product came late :(
ORD102303,CUST078200,Bola Perez,bola.perez999@ymail.com,03079443593,Baby Wipes,BABY PRODUCTS,6,105631.72,,07 Jul 2023,Enugu,Enugu,NG,Bank Transfer,Delivered,3,
ORD109433,CUST086100,Chiamaka Taylor,chiamaka.taylor@yahoo.com,7934744396,Power Bank,ELECTRONICS,6,"173,801.02",25,10/25/2024,Johannesburg,Gauteng,South Africa,USSD,Pending,2,
ORD109617,CUST080318,Charles Thompson,charles.thompson98 at yahoo.com,+2347679667844,Ankara Fabric,fashion,1,$151532.04,10,2026-08-30,Toronto,Ontario,Canada,paypal,Cancelled,5,  Poor quality  
ORD118084,CUST023935,Jennifer Rodriguez,JENNIFER.RODRIGUEZ36@HOTMAIL.COM,04051986798,Running Shoes,Fashon,2,125189.61,36%,1739577600,Los Angeles,CA,United States,CC,Deliverd,,Fast delivery
ORD132972,CUST000752,FEMI MARTINEZ,femi.martinez435@outlook.com,(658) 973-0390,Smartphone Case,ELECTRONICS,8,193470.07,10,2023-01-24,Benin City,Edo,NIGERIA,credit card,cancelled,4,meh
ORD119854,CUST085596,  Tunde Bello  ,tunde.bello@gmial.com,(879) 626-3675,LED Desk Lamp,Electroincs,5,190080.78,20,2023-06-02,Ugep,Cross River,NIGERIA,BANK TRANSFER,cancelled,4,  Poor quality  
ORD107481,CUST030423,"Eze, Ngozi",ngozi.eze@yaho.com,07179516161,Smartphone Case,Electronics ,8,119452.67,20,"July 17, 2023",Enugu,Enugu,Nigeria ,PAYPAL,Canceled,,
ORD110118,CUST099328,"Anderson, Emeka",emeka.anderson@ymail.com,+2342825778868,USB-C Cable,Electroincs,7,71955.31,,2025-07-05,Ugep,Cross River,NG,COD,RETURNED,4,product came late :(
ORD127582,CUST029602,sarah thompson,sarah.thompson511@hotmail.com,2899409622,LED Desk Lamp,Electronics,6,124313.11,,03/26/2023,Ibadan,Oyo,Nigeria ,credit card,Canceled,5,meh
ORD118641,CUST004426,Jennifer Lee,jennifer.lee645@yaho.com,Unknown,Hair Extension,Beauty ,2,23348.3,30,12-09-2026,Benin City,Edo,Nigeria,USSD,Processing,3,WILL BUY AGAIN
ORD102483,CUST025048,"Martin, Linda",linda.martin@yaho.com,?,Baby Carrier,Baby Products ,4,150030.17,25,"August 30, 2026",Accra,Greater Accra,ghana,Pay Pal,Shipped,6,
ORD115631,CUST044874,Aisha Moore,aisha.moore807@gmail.com,(276) 843-7391,Lipstick,Beauty ,1,74391.94,15,2024-05-31,Ibadan,Oyo,NG,PayPal,RETURNED,2,Highly recommend!!!
ORD110681,CUST111542,Chiamaka Mohammed,chiamaka.mohammed@gmail.com,None,Curtain Set, Home & Kitchen,10,"NGN 118,187.13",40,16 Aug 2023,KANO,Kano,NIGERIA,CC,Deliverd,,Great product!
ORD118220,CUST113467,Jessica Miller,JESSICA.MILLER249@OUTLOOK.COM,+2349556182812,Face Cream,beauty,?,33389.98,,2023-10-06,-,Nairobi,KENYA,debit card,SHIPPED,6,
ORD128954,CUST091038,Charles Martinez,charles.martinez at ymail.com,+2349221897483,Shea Butter,BEAUTY,8,"164,027.09",5,27-09-2024,LOS ANGELES,null,USA,BANK TRANSFER,returned,3,product came late :(
ORD119544,CUST012126,"Rodriguez, Grace",grace.rodriguez10@yaho.com,0547-011-6156,Baby Carrier,BABY PRODUCTS,2,$217923.18,,2026-02-11,Enugu,Enugu,NIGERIA,bank transfer,shipped,,product came late :(
ORD128055,CUST090002,Halima Smith,halima.smith518@gmail.com,+2349855109975,HDMI Cable,Electronics,5,44940.02,,2026-03-09,London,England,UK,paypal,CANCELLED,5,WILL BUY AGAIN
ORD119408,CUST119970,Barbara Okafor,barbara.okafor@yaho.com,0483-862-5150,Vegetable Oil 1L,Grocery,7,N/A,,"October 09, 2023",New York,NY,United States,COD,Delivered,,Fast delivery
ORD123930,CUST022500,david anderson,david.anderson@yaho.com,+2345008351913,Lipstick,beauty,7,"34,390.07",40,31-08-2025,DUBAI,Dubai,UAE,BANK TRANSFER,Shipped,2,product came late :(
ORD114787,CUST053800,elizabeth lee,elizabeth.lee415@yahoo.com,07454429468,Baby Wipes,baby products,5,175223.55,25,--,Nairobi,Nairobi,KENYA,Pay Pal,shipped,5,Great product!
ORD105867,CUST078290,YUSUF BROWN,yusuf.brown@ymail.com,0083-901-1934,Makeup Brush Set,BEAUTY,2,19232.64,0,"May 01, 2025",Port Harcourt,Rivers,nigeria,Credit card ,SHIPPED,,Waste of money
ORD129703,CUST041927,Patricia Eze,patricia.eze@hotmail.com,(321) 371-4505,Sugar 1kg,GROCERIES,three,"131,743.75",,09/09/2023,Port Harcourt,Rivers,Nigeria ,PayPal,returned,,Highly recommend!!!
ORD105345,CUST052084,Barbara Adeyemi,barbara.adeyemi825@gmial.com,3488054848,Throw Pillow,Home & Kitchen,3,"NGN 189,874.56",,NULL, Lagos ,Lagos,nigeria,Credit Card,SHIPPED,3,Great product!
ORD117574,CUST033427,Emeka Lee,emeka.lee@gmail.com,0628-205-4410,Men's T-Shirt,Fashon,2,15650.82,0,25-03-2024,New York,NULL,United States,ussd,Deliverd,5,Waste of money
ORD122991,CUST088540,Obinna Garcia,obinna.garcia732@ymail.com,0270-640-2514,Power Bank,ELECTRONICS,5,0,,22-07-2023,PORT HARCOURT,Rivers,NIGERIA,COD,Returned,1,product came late :(
ORD100602,CUST091239,Kelechi Davis,kelechi.davis@outlook.com,+2347501778520,Wireless Mouse, Electronics,10,207187.34,,"April 17, 2023",New York,N/A,U.S.A.,BANK TRANSFER,pending,,Not what I expected
ORD109568,CUST069396,IFEOMA TAYLOR,ifeoma.taylor@yaho.com,0441-825-2753,Wristwatch,Fashion ,4,198118.25,,20-01-2025,Toronto,Ontario,Canada,Bank Transfer,?,0,average tbh
ORD105275,CUST045882,emeka davis,emeka.davis@outlook.com,Unknown,Wireless Earbuds,ELECTRONICS,NIL,57489.33,,2026-10-16,Nairobi,Nairobi,kenya,Cash on Delivery,Processing,,WILL BUY AGAIN
ORD116651,CUST111800,Fatima Wilson,fatima.wilson584@yahoo.com,+2349971372065,Curtain Set,Home & Kitchen,4,$128929.08,48%,10/20/2023,Toronto,Ontario,CANADA,USSD,DELIVERED,,
ORD119944,CUST106571,"Thomas, Patricia",patricia.thomas@gmial.com,02534328549,Wireless Earbuds,electronics,6,219822.73,10,"January 29, 2025",LOS ANGELES,CA,United States,USSD,PENDING,1,WILL BUY AGAIN
ORD106644,CUST048761,sarah martin,sarah.martin@hotmail.com,+2346363504692,Power Bank,Electroincs,4251,94572.11,50,23-04-2026, ACCRA ,Greater Accra,GHANA,Bank Transfer,processing,,average tbh
ORD102060,CUST106709,Thomas Chukwu,thomas.chukwu@gmail.com,9441362977,Wireless Earbuds,Electronics,3,180222.96,25,07/18/2023,New York,NY,US,PAYPAL,cancelled,2,Great product!
ORD106466,CUST109386,Chinedu Chukwu,chinedu.chukwu@outlook.com,?,Sneakers,Fashion,6,202075.77,0,09-09-2024,Abuja,FCT,NIGERIA,cash on delivery,Canceled,3,Highly recommend!!!
ORD119097,CUST032293,Sarah Johnson,sarah.johnson951@yahoo.com,0221-836-6522,Smartwatch,Electronics,2,53445.28,15,03 Dec 2024,Dubai,Dubai,U.A.E.,PAYPAL,shipped,5,<b>Excellent</b>
ORD104441,CUST078260,susan wilson,susan.wilson@yahoo.com,06333068117,Vegetable Oil 1L,GROCERIES,7,18336.4,20,1675814400, Kaduna ,Kaduna,NIGERIA,Cash on Delivery,Processing,,Fast delivery
ORD130157,CUST104114,  Fatima Jones  ,fatima.jones542@gmail.com,0749-886-7067,Table Lamp,home & kitchen,2,129650.4,,03/30/2025,Accra,Greater Accra,Ghana,bank transfer,returned,2,Highly recommend!!!
ORD126511,CUST076102,John Abubakar,john.abubakar58@gmial.com,N/A,Men's T-Shirt,Fashion ,6,11157.22,5,2026-06-01,DUBAI,Dubai,UAE,ussd,cancelled,,
ORD125800,CUST009786,Joseph Taylor,joseph.taylor@ymail.com,+2348621252375,Table Lamp,HOME & KITCHEN,7,6112.73,,09 Aug 2023,BENIN CITY,Edo,Nigeria ,Credit card ,CANCELLED,1,Waste of money
ORD103440,CUST000044,Obinna Jones,obinna.jones812@gmail.com,05184343717,Ankara Fabric,Fashion,4,13545.61,10,"March 08, 2026",Accra,Greater Accra,Ghana,credit card,Processing,1,average tbh
ORD107530,CUST017837,"Brown, John",john.brown at gmail.com,02927268940,Sunglasses,Fashon,3,92983.13,25%,15 Jul 2026,Calabar,Cross River,nigeria,PayPal,DELIVERED,,Waste of money
ORD104057,CUST111464,Obinna Martinez,obinna.martinez861@yahoo.com,05968290490,Nail Polish Set,Beuaty,8,140940.13,10,1695859200,Lagos,Lagos,NG,USSD,RETURNED,,Waste of money
ORD107872,CUST052354,"Chukwu, David",david.chukwu421@yaho.com,N/A,Makeup Brush Set,Beuaty,10,47048.94,40,02 Jun 2023,Accra,Greater Accra,GHANA,Cash on Delivery,Canceled,4,Waste of money
ORD123202,CUST036122,Obinna Smith,N/A,0443-494-7501,USB-C Cable,Electronics ,9,60508.5,0,30 Apr 2024,Dubai,Dubai,United Arab Emirates,CC,Shipped,,
ORD124337,CUST065690,Ngozi Jackson,ngozi.jackson@yaho.com,03760925732,Table Lamp,Home & Kitchen,2,71879.97,,08/04/2023,New York,NY,usa,PAYPAL,Returned,1,<b>Excellent</b>
ORD129378,CUST012629,Fatima Anderson,fatima.anderson@yahoo.com,+2340081530175,Perfume,Beuaty,8,219678.61,5,"January 05, 2025",New York,NY,U.S.A.,Credit Card,Canceled,,Highly recommend!!!
ORD129868,CUST024285,Patricia Wilson,patricia.wilson709 at yahoo.com,5508659641,Ankara Fabric,FASHION,10,67761.13,15,12/31/2025,DUBAI,Dubai,UAE,PayPal,shipped,,<b>Excellent</b>
ORD113646,CUST093400,KAREN OKAFOR,karen.okafor@gmail.com,1628924267,Bluetooth Speaker,Electronics,two,66556.17,50,01/27/2023,DUBAI,Dubai,UAE,Credit Card,DELIVERED,4,Not what I expected
ORD131511,CUST007366,Fatima Abubakar,fatima.abubakar@gmail.com,0668-805-7673,Wireless Earbuds, Electronics,1,50029.29,,06/30/2025,KADUNA,Kaduna,nigeria,bank transfer,Deliverd,4,average tbh
ORD122658,CUST034632,Obinna Perez,obinna.perez@gmial.com,+2348084172136,Milk Powder,groceries,5,149300.14,5,28 Sep 2023,Kano,Kano,nigeria,PAYPAL,processing,,<b>Excellent</b>
ORD121851,CUST053272,Emeka Davis,emeka.davis@outlook.com,7438738719,Rice 5kg Bag,Groceries ,-4,n/a,20,12/30/2024,Enugu,Enugu,Nigeria,cash on delivery,returned,5,product came late :(
ORD110272,CUST013807,Chinedu Brown,chinedu.brown@outlook.com,01145840935,Noodles Carton,Grocery,5,6922.62,101,2023-02-03,Benin City,Edo,NIGERIA,debit card,PENDING,1,
ORD118140,CUST036047,susan moore,susan.moore649@outlook.com,(999) 968-9550,Milk Powder,Groceries,10,234839.83,15,03/29/2023,Dubai,Dubai,United Arab Emirates,debit card,Shipped,5,average tbh
ORD116581,CUST060349,Musa Thomas,musa.thomas@outlook.com,0358-322-6106,HDMI Cable,Electronic,9,-244877.46,0,04/23/2026,Johannesburg,Gauteng,S. Africa,debit card,delivered,1,
ORD133681,CUST043751,sarah nwosu,sarah.nwosu920@yahoo.com,3912470995,Curtain Set,Home&Kitchen,9,176753.52,15,2024-02-14,Dubai,Dubai,UAE,PayPal,pending,4,meh
ORD107360,CUST052133,John Martinez,john.martinez@hotmail.com,+2344699470267,Smartwatch,Electronic,9,105132.19,,17 Mar 2025,Johannesburg,Gauteng,SOUTH AFRICA,paypal,Canceled,,meh
ORD119081,CUST103386,Michael Eze,michael.eze@hotmail.com,(958) 772-9408,Noodles Carton,Grocery,6,206415.59,,30-10-2024,Toronto,Ontario,canada,Bank Transfer,PENDING,,
ORD111771,CUST078982,"Anderson, Jessica",jessica.anderson@hotmail.com,+2349455272145,Nail Polish Set,beauty,6874,"NGN 54,029.96",15,20-12-2025,Kaduna,Kaduna,Nigeria,CC,shipped,4,Waste of money
ORD127595,CUST045358,Fatima Williams,fatima.williams@yaho.com,0581-641-2714,Cutlery Set,home & kitchen,6,54495.18,30,13-08-2026,N/A,Ontario,Canada,credit card,RETURNED,,Waste of money
ORD109441,CUST077217,Thomas Abubakar,thomas.abubakar268@hotmail.com,+2345632889532,Milk Powder,Grocery,9,"NGN 242,705.74",5,"October 31, 2024",London,England,United Kingdom,paypal,PENDING,,Not what I expected
ORD116342,CUST060520,Adaeze Brown,adaeze.brown769@ymail.com,+2345774643429,Vegetable Oil 1L,Groceries ,7,-54040.79,5,1721347200,Dubai,Dubai,U.A.E.,Debit Card,Canceled,,Great product!
ORD126018,CUST115913,Fatima Okafor ,fatima.okafor@hotmail.com,06042028062,Makeup Brush Set,Beuaty,9,130986.88,,08/06/2025, Toronto ,n/a,Canada,Debit Card,DELIVERED,,Not what I expected
ORD107359,CUST001163,Segun Lee,segun.lee@yahoo.com,1501973737,Rug,Home and Kitchen,7,108994.22,157,2024-06-20,Benin City,Edo,Nigeria,cash on delivery,CANCELLED,0,WILL BUY AGAIN
ORD108856,CUST009095,"Moore, Jennifer",jennifer.moore47@yahoo.com,0653-931-8528,Onesie Set,Baby Products ,5,$163854.28,0,"June 08, 2024",Nairobi,Nairobi,Kenya,Pay Pal,delivered,4,<b>Excellent</b>
ORD132450,CUST063548,Sarah Wilson,sarah.wilson@gmial.com,(269) 444-7651,Handbag,Fashion ,1,"24,537.24",5,"October 20, 2023",Ugep,Cross River,Nigeria,paypal,CANCELLED,4,product came late :(
ORD123799,CUST094215,Blessing Thomas,blessing.thomas411@outlook.com,+2347571824781,Table Lamp,HOME & KITCHEN,7,0,,2024-04-17,UGEP,Cross River,NG,Cash on Delivery,Delivered,1,Highly recommend!!!
ORD124354,CUST018921,sarah garcia,sarah.garcia@hotmail.com,08966810611,Shampoo,BEAUTY,6,162646.47,5,2026-01-02,Los Angeles,CA,usa,BANK TRANSFER,Shipped,,average tbh
ORD133025,CUST069453,Femi Brown,femi.brown204@ymail.com,(850) 712-2361,Baby Wipes,Baby Products,5,182220.64,50,06-12-2025,Kaduna,Kaduna,Nigeria ,bank transfer,Pending,4,average tbh
ORD111294,CUST091894,Ifeoma Thomas,ifeoma.thomas@yahoo.com,+2345320403340,Lipstick,Beauty ,-5,224468.7,,01/10/2023,New York,NY,US,USSD,RETURNED,1,  Poor quality  
ORD101546,CUST018074,Ifeoma Chukwu,ifeoma.chukwu at outlook.com,0089-261-4442,Cutlery Set, Home & Kitchen,6,-71662.94,,06-05-2024, Kaduna ,?,Nigeria,Bank Transfer,RETURNED,3,product came late :(
ORD101540,CUST015067,Emeka Okonkwo,emeka.okonkwo@hotmail.com,(333) 428-2400,Rice 5kg Bag,groceries,7,"NGN 180,594.93",,1718323200,NAIROBI,Nairobi,Kenya,BANK TRANSFER,Processing,3,WILL BUY AGAIN
ORD119940,CUST069634,Aisha Abubakar,aisha.abubakar827@outlook.com,0809-971-5305,Sunscreen SPF50,BEAUTY,754,"NGN 14,922.55",30,"January 27, 2024",Kano,Kano,NG,debit card,Cancelled,1,
ORD127937,CUST103194,john jones,john.jones522@hotmail.com,+2348438802168,Table Lamp,Home and Kitchen,9,84258.89,30,14-09-2024,KADUNA,,nigeria,PAYPAL,Processing,,WILL BUY AGAIN
ORD126213,CUST108727,Thomas Garcia,thomas.garcia755 at yahoo.com,0818-166-3229,Sunscreen SPF50,Beauty ,9,131903.14,20,"February 21, 2025",Toronto,Ontario,CANADA,ussd,returned,1,average tbh
ORD114563,CUST027828,  John Garcia   ,john.garcia@ymail.com,08917292471,Bluetooth Speaker,Electronic,9,235535.06,,13-05-2023,-,Dubai,UAE,BANK TRANSFER,SHIPPED,,meh
ORD128486,CUST090199,Blessing Williams,blessing.williams805@gmail.com,0344-622-0053,Wireless Earbuds,Electronic,1,234231.44,40,21-02-2026,Enugu,Enugu,Nigeria ,BANK TRANSFER,,1,  Poor quality  
ORD133086,CUST007729,Susan Jones,susan.jones@yahoo.com,+2341323747448,Vegetable Oil 1L,groceries,9,165280.19,15,2024-07-17,Port Harcourt,Rivers,NIGERIA,debit card,processing,2,<b>Excellent</b>
ORD121906,CUST053158,Joseph Moore,joseph.moore@gmail.com,+2348045697364,Women's Dress,Fashion ,5,121790.3,5,2024-07-14, Johannesburg ,Gauteng,South Africa,cash on delivery,PENDING,,Not what I expected
ORD111025,CUST017027,Patricia Smith,patricia.smith222@hotmail.com,None,Table Lamp,Home and Kitchen,10,243853.33,5,2024-05-16,Kano,Kano,Nigeria ,CREDIT CARD,Delivered,,
ORD116848,CUST093192,ADAEZE OKAFOR,adaeze.okafor@outlook.com,+2349438094642,Bluetooth Speaker,Electronics,7,175941.5,,26-07-2025,Ibadan,Oyo,Nigeria ,BANK TRANSFER,Pending,,  Poor quality  
ORD125063,CUST018263,  Bola Adeyemi  ,bola.adeyemi262@gmial.com,(519) 108-5896,Face Cream,BEAUTY,2,70784.59,5,06-11-2023,Calabar,Cross River,nigeria,CC,Pending,3,
ORD101984,CUST078167,Fatima Miller,fatima.miller839@yaho.com,unknown,Shampoo,Beuaty,1,88852.34,25,"August 27, 2024",Unknown,Dubai,United Arab Emirates,Cash on Delivery,cancelled,,
ORD121657,CUST050113,Femi Jones,femi.jones at yaho.com,05129254361,Wireless Mouse,Electronics,2,67722.97,10,"October 13, 2025",Lagos,Lagos,Nigeria ,COD,DELIVERED,,Great product!
ORD119930,CUST053414,James Chukwu,james.chukwu391@gmial.com,0713-050-3301,Garri 4kg,GROCERIES,10,100206.38,,02/07/2025,Dubai,Dubai,United Arab Emirates,CC,Canceled,3,meh
